material_id,composition,E_f
mp-1185305,Li1 Ge1 Pt2,-0.5349002470833302
mp-977570,Li1 Pr2 Os1,-0.0626831299999999
mp-1001581,Li1 C6,-0.0018267240476187
mp-1235142,Sr4 Li1 Mn2 Cu3 S4 O4,-1.7421555788441898
mp-31066,Li2 U2 N4,-1.4890922872916654
mp-1235315,Li1 Mn6 O5 F7,-2.463224017679976
mp-1222285,Li1 Sb1 Te2,-0.6090961666666654
mp-752527,Li2 Fe6 O12,-1.0383526423333322
mp-677510,Li2 Mg2 S2 O8 F2,-2.0275289641666667
mp-861951,Li1 Ta1 Rh2,-0.5893569485000008
mp-1222404,Li1 Bi1 S2,-0.9981624420833316
mp-703273,K5 Ba5 Li5 Zn5 F30,-3.279088106558333
mp-756548,Li2 V10 B4 O20,-2.534996263703704
mp-9918,Li8 Ge8,-0.2808007504166663
mp-762511,Li2 Fe4 C4 O14,-1.7815314184027773
mp-1185381,Li1 In2 Ni1,-0.2733890366666642
mp-558059,Li2 Mn2 F8,-2.9356157335440614
mp-26131,Li2 Mo2 P8 O24,-2.5660273509391534
mp-753170,Li1 V1 P3 H1 O10,-2.4723828839694937
mp-768599,Li2 Cu2 C2 S2 O14,-1.66501017280303
mp-865963,Li1 Ga1 Ag2,-0.212278126666666
mp-561000,Cs4 K1 Li1 Fe2 F12,-2.953440061460201
mp-758304,Li2 Co4 P6 O24,-2.0428111848478827
mp-26925,Li2 Co2 P8 O24,-2.3584541114947086
mp-1233000,Rb4 Li1 Se4 O14,-1.5758356177264483
mp-758661,Li2 Fe6 O2 F10,-2.397976963833332
mp-1095638,Li4 Mg4 Ir4,0.2396361388888893
mp-1211041,Li4 Y4 F8,-2.6422837981944456
mp-1222326,Li2 Mg2 Co2 F12,-2.889155628148148
mp-867255,Li1 Zn2 Au1,-0.3922063241666684
mp-757383,Li8 Si8 Bi8 O32,-2.465858685119048
mp-765277,Li12 Sn12 P12 O48,-2.392956920187074
mp-888867,Li16 Ti16 O32,-1.162087648385416
mp-1235023,Li1 Zn2 Fe4 O8,-1.6121751868888878
mp-770759,Li2 Bi2 C2 S2 O14,-1.9079765482575743
mp-752586,Li4 Mn4 F16,-2.8956715622940608
mp-863392,Li4 Fe4 Si24 O56,-2.939886219469696
mp-762274,Li4 Cu16 P12 O48,-1.9007275146130935
mp-777655,Li4 Mn4 F12,-2.988860329252874
mp-1185420,Li1 Ru1 O3,-1.4553713231666665
mp-1079483,Li1 Au1 F6,-1.7657609335416664
mp-1210965,Li4 Y4 F8,-2.5754510250694453
mp-758274,Li2 Fe8 B8 O24,-2.224581017142857
mp-1095962,Li1 Ag2 Bi1,1.1894145583333342
mp-29892,Li2 Sb6 O16,-1.9572773319444448
mp-1235902,Cs7 Li1 Au5 O2,-0.6128547523946376
mp-779335,Li6 Mn12 B12 O36,-2.418523290229885
mp-755254,Li1 Fe2 Cl2 O2,-1.5987280497619036
mp-766179,Li4 Si12 Bi4 O32,-2.8045911608333327
mp-1235342,Li1 Fe1 Pb1 O3,-1.5063590143055543
mp-557403,Li2 Fe4 F12,-2.755118714259259
mp-1176557,Li2 V8 O2 F22,-3.095236385196078
mp-1235509,Li1 Zn1 Sb4 O8,-1.6850119809523798
mp-1192813,Li4 Ti8 O16,-3.1997347514285712
mp-754539,Li2 V2 Si2 O10,-2.685326666979166
mp-849737,Li2 V8 O2 F22,-3.108288566078431
mp-767727,Li4 Mn8 O4 F20,-2.660038530466155
mp-1097399,Li1 In1 Hg2,0.6057645720833307
mp-857354,Li1 Sn3 Sb1 P6 O24,-2.4580358307482983
mp-1185374,Li1 Mg1 Pb2,-0.1688861520833322
mp-754131,Li2 Ni2 P2 H2 O10,-1.9872024374140205
mp-1040127,Na1 Li1 Mg30 O31,-2.9275628145589305
mp-1222343,Li1 Zn1 Fe1 O3,-1.8206589409722216
mp-774863,Li1 Ni9 S10,-0.5943566689166666
mp-765594,Li8 Fe8 P8 O32,-2.4660115631037405
mp-25963,Li2 Fe2 P8 O24,-2.5098078839947084
mp-757925,Li4 Ni8 C8 O32,-1.1921075716025649
mp-35388,Li2 Sm2 Se4,-1.9283516161979184
mp-555090,Li4 B4 S16 Cl16 O48,-1.718375292613635
mp-862492,Li1 Er1 Tl2,-0.3004057975000025
mp-705291,Li4 Cr4 P8 O28,-2.6413789945562764
mp-1235297,Sr2 Li1 Cu1 Br1 O2,-1.845136422619048
mp-761549,Li2 Mn2 P2 O8,-2.5598767808438887
mp-1035090,Li1 Mg14 B1 O16,-2.831181465703124
mp-758242,Li2 P6 W4 O24,-2.4470764009589936
mp-559627,Li2 P6 Pb2 O18,-2.554765348554422
mp-585261,Li1 Mo4 P4 O22,-2.296964443448541
mp-977298,Li4 Be4 H12,-0.3121456584166662
mp-1236434,Sr4 Li1 Mn2 Cu3 S4 O4,-1.7384168593997456
mp-1096693,Li1 Sb1 Au2,0.8650233779924363
mp-1172967,Li2 Ni4 O8,-1.207501288333333
mp-781014,Li4 V4 P8 H4 O32,-2.47569331183608
mp-759688,Li4 Co8 O4 F12,-2.2072101183333324
mp-1211153,Li2 Dy2 S4 O16,-2.397365664999999
mp-1235119,Li1 Co1 Pt3 O6,-0.991282833484848
mp-973748,Li1 In3,-0.196137001666667
mp-1176585,Na10 Li2 Fe4 P4 C4 O28,-2.278132909404445
mp-761206,Li1 Fe8 B8 O24,-2.2054699430894305
mp-1031116,Li1 Mg6 B1 O7,-2.4332651056666657
mp-1176579,Li4 Sb4 S4,-0.9378543686111106
mp-773112,Li3 Mn3 S6 O24,-1.9898237303484196
mp-880318,Li2 Cu4 C4 O14,-1.4468669492361108
mp-831055,Li4 Cr4 P8 O28,-2.5940450281926397
mp-767304,Li2 Mn4 F12,-2.9262671387994894
mp-1019782,K8 Li4 B4 P8 O32,-2.7371523697346936
mp-26613,Li4 Fe4 P8 O28,-2.486607058419913
mp-1239055,Li4 H8 Br4 O20,-0.8204358684259255
mp-1233014,Li1 Fe8 O12,-1.5074419796825382
mp-1222581,Li1 Co4 O5,-1.3274400150833336
mp-1206725,Li1 Al1 Pd1,-0.5570760722222232
mp-1236002,Ba2 Li1 Tm1 Cu3 O7,-2.109709623273809
mp-1176789,Li4 Cr4 P4 O16,-2.47796270435374
mp-867807,Li1 Y1 Tl2,-0.3906127316666641
mp-1025455,Li2 Nb4 O2,-0.7234346352083332
mp-17241,Rb4 Li2 Fe2 C12 N12,-0.2484628052083337
mp-709885,Rb16 Li4 H12 S16 O64,-2.020121725342261
mp-1235698,Li1 O8,-0.3555202759259251
mp-1176731,Li2 Fe4 F10,-2.2384930344791663
mp-697764,Li4 Fe4 P8 O28,-2.501677074783549
mp-25983,Li12 Mo12 O96 P24,-2.4993565254265864
mp-697263,Li2 As2 H4 O2 F12,-2.3072623964393943
mp-1187087,Sr2 Li1 Cd1,-0.1547826033333328
mp-705007,Li4 Mo4 P16 O48,-2.53814673510582
mp-761230,Li4 Fe8 B8 O24,-2.2608513140151514
mp-1176598,Li4 Mn4 Sn4 O16,-2.0448091955377663
mp-1222279,Li1 Ho1 S2,-2.0414951943229163
mp-1026819,Ba1 Li1 Mg14,0.0970908035416668
mp-1235120,Ba2 Li1 Eu1 Cu4 O8,-1.8776442473958337
mp-754600,Li2 Cr2 Fe2 O8,-1.9795116654761893
mp-759653,Li4 Bi8 P4 O24,-2.2073106610476194
mp-1196213,Li8 Nb8 O24,-2.883605394166665
mp-771939,Li2 Ti4 Ni2 P4 O20,-2.806876683392856
mp-29868,Li1 Au1 C2,0.2276465529166671
mp-1026633,Li1 Mg14 Ti1,0.0716025727083338
mp-705376,Li2 Fe10 P16 O56,-2.390851560725624
mp-761193,Li2 Cu8 P6 O24,-1.906754688363094
mp-585400,Li6 Fe6 P6 O24,-2.4667423878061223
mp-655057,Li4 Al4 Si4 H8 O20,-2.1982558278333344
mp-1020108,Li2 Ca2 Mg2 Si2 N6,-1.1681441919047626
mp-1045384,Li2 Ti4 S8,-1.6347610492857143
mp-753935,Li2 Ni2 Sn2 O8,-1.6861977404761903
mp-772242,Li4 V4 P4 O20,-2.607522608809523
mp-758179,Li2 Cu4 P2 O8,-1.8402813803720228
mp-545712,Li1 U1 O3,-3.1368928451666647
mp-759492,Li8 Mn8 F24,-3.007713837002873
mp-1019724,Li4 Eu4 O8,-2.742012343333335
mp-756353,Li1 Fe3 O2 F6,-2.3750608694444435
mp-557104,Li4 Al4 B8 O20,-2.98643917324074
mp-780617,Li4 Mn8 B8 O24,-2.4200578806844293
mp-973818,Li1 Ho1 O3,-2.2419403101666644
mp-1185347,Li1 Dy2 Ga1,-0.3800933780208346
mp-775266,Li4 Cr4 P16 O48,-2.572671505800263
mp-883780,Li3 Mn6 P6 O24,1.7964436926809402
mp-1235357,Li1 P4 Br12 O4,-1.325032015804989
mp-1666995,Li2 Mn4 P4 O16,-2.5309143068062383
mp-849720,Li2 Fe8 B8 O24,-2.2255845135714285
mp-684497,Li4 Bi4 P16 O48,-2.5324430652447103
mp-6011,Ba16 Li4 Mo8 N28,-0.9844584793452366
mp-861542,Li4 Fe4 Si4 O16,-2.4957918258333325
mp-753151,Li2 V2 Co2 O8,-2.1166885497619043
mp-772639,Na10 Li2 Mn4 P4 C4 O28,-2.359073895206833
mp-755956,Li2 Ni6 O8,-1.343688859166666
mp-1639002,Li2 Co6 O4 F12,-2.092143800277777
mp-759613,Li4 Mn8 O4 F12,-2.6803020927422
mp-862841,Li1 Pm2 Os1,-0.1558098979166686
mp-559052,Li2 Nb6 Bi8 O28,-2.436174322424242
mp-756840,Li4 Co4 B4 O12,-2.2523838904166653
mp-1287495,Li4 Ni4 O8,-1.4611708777083328
mp-757590,Li8 Sn8 P8 O32,-2.403591387746598
mp-1235941,Li1 Ti1 O2,-2.891406770416665
mp-555002,Li4 Er8 S8 O32 F12,-3.025753346458333
mp-1185405,Li1 Lu2 Re1,0.0023491877083339
mp-754849,Li1 V4 O5 F7,-2.802434241078431
mp-763567,Li4 V4 C8 O24,-2.013463766333333
mp-673024,Li2 Sn8 P6 O24,-2.324750475363094
mp-769589,Li2 V6 Cr2 O16,-2.3739049929487184
mp-977440,Li1 Ti1 Pt2,-0.8956116783333314
mp-758246,Li4 V4 P8 O28,-2.639690136147186
mp-758681,Li4 Cr4 P4 O16 F4,-2.683399721622023
mp-1026837,Li1 La1 Mg14,0.0393340457291668
mp-1235974,Rb1 Li1 Cu2 H3 S2 O10,-1.632996364451754
mp-26941,Li4 Mn4 P4 O16,-2.5854337437010324
mp-1021286,Sr2 Li2 Mg12,0.0756509589583336
mp-762820,Li2 V4 Si4 O16,-2.7900574217948724
mp-758479,Li4 P8 W4 O32,-2.4979456216765867
mp-1113900,Na2 Li1 Sc1 F6,-3.4841039686091952
mp-1210992,Li2 Sm2 S4 O16,-2.3971904652777773
mp-759049,Li1 Mn3 O4 F2,-2.275141843212644
mp-1235147,Sr2 Li1 Ti6 N2 O11,-3.0796681125378784
mp-10182,Li1 Zn1 P1,-0.6558191498809526
mp-1235045,Li1 Cu6 O1 F11,-1.8034165330701752
mp-1097447,Li1 Be2 Rh1,2.0525035041666664
mp-1210869,Li2 Ga2 P2 O8 F2,-2.701936632872023
mp-759077,Li4 Mn4 P8 O28,-2.496804834368189
mp-1211241,Li4 Nd24 B12 O56,-3.491777631388888
mp-1235750,Li1 Mn1 V1 P2 H2 O10,-2.304458839297063
mp-1038038,Li1 Mg30 Mn1 O32,-2.977389362832255
mp-867139,Li1 Er2 Tc1,-0.0723795362500006
mp-759891,Li4 V4 Cr4 P8 H8 O40,-2.3992122855952367
mp-1096089,Li1 Ta1 Pt2,2.0071147498333337
mp-1176538,Li2 V2 F8,-3.197059030555556
mp-763149,Li4 Mn4 F12,-3.0148037442528746
mp-1031129,Li1 Mg6 C1 O8,-2.245010527552082
mp-757962,Li6 Co6 P6 O24,-2.318506859234693
mp-775175,Li2 V2 Fe2 O8,-2.17583390047619
mp-774251,Li4 Fe4 P4 O16,-2.4319137064965983
mp-16947,Li6 Al6 Ge6 O24,-2.6849093014285703
mp-1245526,Li2 Ru2 N4,-0.1670191895833337
mp-865658,Li4 Pr4 Ge8,-0.664271775
mp-1079607,Li2 La2 Sn4,-0.6344895908333328
mp-769601,Li4 V4 S4 O16 F12,-2.434475662333333
mp-768198,Li2 Ce2 P2 C2 O14,-2.733055337088744
mp-754889,Li2 Mn4 B4 O12,-2.4274613897753383
mp-1401640,Li1 Ni3 O1 F5,0.421659086666667
mp-769073,Na2 Li1 Ti3 Al1 P6 O24,-2.9833003660526782
mp-1093560,Li1 Y1 Pd2,1.103372804333329
mp-1178457,Cs4 Li4 S4 O16,-2.2102987118555
mp-1191737,Li12 Al12,-0.061583990833333
mp-1520090,Li1 La1 Fe4 O12,-1.403052557129629
mp-553988,Cs4 Li2 F6,-2.9129183152777784
mp-1095909,Li1 Ta2 Re1,4.190050038624989
mp-756109,Li4 Fe4 F12,-2.7583342816666665
mp-753743,Li4 Mn4 O4 F8,-2.6200729277528736
mp-934,Li1 Tl1,-0.2555997633333327
mp-861915,Li1 Dy2 Ir1,-0.5736724216666609
mp-1013917,Li2 Mn6 P6 O26,-2.3927290076777497
mp-34993,Li12 Al12 O24,-2.991990421666666
mp-29508,Li8 Mo24 O72,-2.0144347447756417
mp-1211137,Li2 Nd2 W4 O16,-2.6392121225694445
mp-1097506,Li1 Cd1 In2,0.9350263646666708
mp-1235210,Ba6 Li1 Nb2 Ir1 Cl2 O12,-2.843254914722222
mp-1235402,Ba1 Li1 Ti2 Bi2 O1,-0.6697760910714275
mp-763431,Li1 Mn5 O3 F5,-2.4861093255706077
mp-753051,Li2 Cr2 P2 H2 O10,-2.4358320196362424
mp-1235363,Li1 Al4 Zn2 O8,-2.5382210835555554
mp-755179,Li2 Fe2 F6,-2.720918614166666
mp-1235631,Ba1 Sr1 Li1 Nd1 Tl1 Cu2 O7,-2.099650865476192
mp-1185324,Li1 Dy2 In1,-0.3563103991666665
mp-989559,Cs2 Na1 Li1 F6,-2.4312695509022992
mp-6179,K2 Li2 S2 O8,-2.299898444011903
mp-1236332,Li1 Al2 H4 Pb2 O4 F6,-2.4329753459649117
mp-752531,Li2 Ni4 O8,-1.1705569219047618
mp-26041,Li4 Fe4 P4 O16,-2.466912139710883
mp-1235183,Sr4 Li1 Y2 Ru2 O12,-2.717416210158729
mp-1113284,Na2 Li1 Tm1 Cl6,-2.250974189609196
mp-776389,Li3 V6 O3 F15,-3.04392070074074
mp-851102,Li8 Ta24 O64,-3.2258140955486105
mp-1095924,Li1 Ga2 Cu1,1.201121632416973
mp-1003637,Li1 Mn3 O6,-1.965899671212644
mp-1221336,Na6 Li2 Mg8 Si24 O60,-3.1252330401494253
mp-1184939,K1 Li1 O3,-0.7471931986166659
mp-755052,Li2 V4 O8,-2.395035902619049
mp-776444,K4 Li4 Ti8 P8 O40,-3.028398218220982
mp-18727,Li4 Cr4 Si8 O24,-2.921997527583332
mp-771322,Li4 Cr8 O16,-2.2176458561904764
mp-996961,Li2 Au2 O4,-1.2008994633333332
mp-779308,Sr1 Li1 La7 Co2 O16,-3.121816791790124
mp-867287,Li1 In1 Au2,-0.4581023866666669
mp-780780,Li4 Mn12 P12 O44,-2.542035624919723
mp-769603,Li4 V4 S4 O16 F12,-2.4383365620833324
mp-766196,Li6 Si6 Bi6 O24,-2.483866923809524
mp-673059,Li4 Sb4 P8 O28,-2.475033110919913
mp-1247560,Li8 V8 P8 O32 F8,-2.801197371934524
mp-1256989,Li2 V2 Si8 H4 O24,-2.6804694337916657
mp-571587,Na4 Li2 N2,0.2285760708728457
mp-758624,Li8 Cu8 P8 O32,-2.183722849710884
mp-760031,Li8 V8 F40,-3.0501952985119045
mp-776156,Li4 Mn4 F12,-3.001661629752874
mp-1185431,Li1 Si3,0.236590224166667
mp-752741,Li4 V4 P4 O16,-2.5655480450680272
mp-1236794,Li1 Er4 Be4 Si2 O14,-3.336647005133333
mp-1235514,K2 Ba1 Li1 Co1 N6 O12,-1.1978987381666664
mp-1282761,Li4 V4 Ga4 O16,-2.374001256190476
mp-776191,Li3 Fe3 F12,-2.7312474416666666
mp-767723,Li2 V4 F18,-3.0166771296527783
mp-1235095,Li1 Nb2 Te4 Cl10 O1,-1.4372880087499995
mp-1222710,Li1 V5 O10,-2.4298537648958334
mp-996959,Li2 Au2 O4,-1.2349678708333327
mp-762011,Li2 Cr2 Co2 O8,-1.879791748333332
mp-1222571,Li2 Al2 Si6 O16,-3.208920684871794
mp-1012865,Li2 Ti6 P6 O26,-2.984607146988096
mp-1097129,Li1 Cr1 Rh2,2.3192360474999987
mp-1111675,K2 Li1 Ce1 Cl6,-2.2944492389166653
mp-1306886,Li2 Co8 O16,-1.2558142621794877
mp-771567,Li1 Ti3 Mn1 Cr1 P6 O24,-2.898272994420041
mp-1176725,Li2 Fe8 B8 O24,-2.2293979702380944
mp-20698,Li2 Co2 As2,-0.489080183055556
mp-757570,Li8 Fe8 Si16 O48,-2.703507449708333
mp-850747,Li4 Fe8 P8 H4 O32,-2.24557084902636
mp-25418,Li2 Ti2 P2 C2 O14,-2.670335371482683
mp-759537,Li4 Fe8 B8 O24,-2.264606177651515
mp-753554,Li4 Co4 P4 O16,-2.352390615068027
mp-850006,Li24 Ni24 P24 O96,-2.250035928996597
mp-1202818,Li4 Zr8 As12 O48,-2.503549975324074
mp-1176588,Li4 Ni4 O8,-1.477553485833332
mp-28068,Li2 Dy4 Cl10,-2.0008678511458324
mp-1031160,Li1 Mg6 B1 O7,-2.405049125666666
mp-1222327,Li1 Nd1 Mo2 O8,-2.488743880069445
mp-763540,Li2 Ni2 C4 O12,-1.6873020523333324
mp-1206759,Li1 Zr1 S2,-1.7430471820833393
mp-26237,Li2 Mo4 P6 O26,-2.434521043145363
mp-1200439,Li4 In4 C8 N16,-0.3509020390625021
mp-766099,Li8 V8 Si8 O32,-2.772799025119048
mp-977386,Li1 Lu2 Tc1,-0.0822328349999992
mp-1111147,K2 Li1 Ni1 F6,-2.6751761664166684
mp-1236252,Li1 Sm4 V4 O12,-3.0578993658730163
mp-1110713,Rb2 Li1 Bi1 Br6,-1.7005221988333332
mp-1236522,Li1 O8,-0.3531817759259255
mp-780468,Li1 Mn2 P4 H11 O18,-1.9726776235143568
mp-753599,Li2 V2 F12,-2.926606633541668
mp-1518397,Ba1 Li1 Hf1 Bi1 O6,-2.578381426833333
mp-772216,Li2 Nb16 O28,-2.716266125362318
mp-753383,Li4 Ag4 F16,-1.842254946527788
mp-753362,Li4 Fe4 Si4 O16,-2.512429252261904
mp-861733,Li1 Te1 Pd2,-0.5221784099999978
mp-757422,Li8 Mn8 Si16 O48,-2.783857849001438
mp-765568,Li2 Ni2 P8 O24,-2.32316588010582
mp-1176602,Li2 Sb2 P2 O4 F12,-2.7274559416341986
mp-581225,K2 Li2 Nd4 Mo8 O32,-2.5143740810659736
mp-754357,Li2 Fe2 P2 O8,-2.393484911853741
mp-755559,Li2 Nb2 O6,-2.841769851166666
mp-1984516,Li4 Co4 C8 O24,-1.704283032083333
mp-1029903,Li4 Nb4 N8,-1.0887728316666667
mp-770699,K4 Li4 Mn4 O8,-1.821948470702874
mp-26609,Li2 Cr4 P6 O24,-2.4526111004034368
mp-1232975,Li1 Tl4 Ni4 O12,-0.9878224012698424
mp-2724538,Li2 Cu2 S2,-0.8385529985416665
mp-1235558,Li1 Y3 P3 O12,-3.158724391434836
mp-772544,Na8 Li4 Fe4 P4 C4 O28,-2.2829655542872924
mp-862667,Li1 Ac2 Ge1,-0.2958586908333367
mp-1391284,Li1 Mn1 V1 P2 O8 F2,0.5321633249633284
mp-756129,Li2 V4 F18,-3.018078354652778
mp-861271,Li4 Mn4 Nb4 O16,-2.6403290551806253
mp-759884,Li2 Mn2 V2 P4 H4 O20,-2.326631710473533
mp-1233001,Ba3 Li1 As2 O8,-2.389876751309523
mp-752925,Li2 Fe2 Si2 O8,-2.467113286190475
mp-757516,Li4 Ni16 P12 O48,-2.1010219192380943
mp-1178142,K2 Li2 Sn2 O4,-1.8062349501166657
mp-867810,Li1 Y1 Hg2,-0.5058234629166698
mp-757142,Li4 Nb4 P16 O48,-2.554108480522486
mp-758377,Li4 V4 P12 O36,-2.568590990697278
mp-13474,Li3 Er3 Ge3,-0.7107592472222216
mp-1185399,Li1 Pm2 Sn1,-0.4484413858333345
mp-1176704,Li4 Fe4 P4 C4 O28,-2.059445422316017
mp-705089,Li4 Fe12 P12 O44,-2.369225152486771
mp-1176650,Li4 Mn4 V4 P16 O56,-2.588236609039798
mp-1235368,Li1 Mn2 Fe2 P4 O16,-2.406323576710673
mp-861964,Li1 Lu2 Ir1,-0.6724856791666669
mp-756823,Li1 Mg2 Mn3 O8,-2.3071155390804594
mp-1094581,Li2 Mg4,-0.0170989538888886
mp-776520,Na2 Li2 Ti2 Al2 P6 O24,-2.9549237703670808
mp-1190287,Li4 C4 O8,-1.9592376227083328
mp-570218,Li12 Be12 H36,-0.3274620072499994
mp-30764,Li2 Pt4,-0.4959231122222244
mp-10189,Li1 Ti1 Te2,-1.0360544799999998
mp-1277622,Li4 V4 Ga4 O16,-2.3738092729761897
mp-777539,Li2 Cr4 P6 O24,-2.398118709014549
mp-1309814,Li2 Ti2 Co2 O8,-2.430230699523809
mp-697813,Li4 Cr8 P12 O48,-2.3831490663756605
mp-6342,Li2 Ca6 Ru2 O12,-2.6292246062121207
mp-772501,Na8 Li4 Mn4 P4 C4 O28,-2.36826041432045
mp-787252,Li4 Ti8 P12 O48,0.5008431689484133
mp-865940,Li1 Th1 Au2,-0.6073597483333315
mp-776764,Li2 Fe4 F10,-2.6948034601041666
mp-15791,Li1 Er1 S2,-2.1213996764062486
mp-754020,Li2 Co2 Cu2 O8,-1.257372534761906
mp-753655,Li1 Ti2 Mn3 O10,-2.486793816799569
mp-756254,Li4 Ni4 Sb4 O16,-1.8797176783333336
mp-774920,Li4 Fe4 Sb4 O16,-1.949423369404761
mp-1080052,Li2 I2 O6,-0.5259404981666662
mp-504105,Li4 P4 W4 O16,-1.883084941139455
mp-758364,Li2 P8 W2 O24,-2.5024530887169285
mp-756291,Li2 V4 Si4 O16,-2.707286272179488
mp-704251,Li12 Fe12 P12 O48,-2.424390594591836
mp-756858,Li2 V6 O16,-2.315578071944444
mp-545346,Li1 Ga1 As2 O7,-1.930447267121212
mp-570948,Li4 Ca4 Ga4 N8,-0.8404244721666672
mp-768913,Li4 V4 B8 O20,-2.6905569235185194
mp-989583,Rb2 Li1 In1 Cl6,-1.9803824875
mp-1196169,Li8 Th8 F40,-4.095939510416666
mp-761144,Na12 Li4 Sb4 P8 O36,-2.413372836984812
mp-753705,Li1 Mn3 O4 F2,-2.261306076212644
mp-6597,Cs4 Li4 S4 O16,-2.296742314355501
mp-755414,Li4 Ti4 S8,-1.6417812285416655
mp-1035402,Li1 Mg14 Cr1 O16,-2.940979087604166
mp-757182,Li4 Fe4 P4 O16,-2.3868230750680266
mp-1235116,Sr4 Li1 Tb2 Ru2 O12,-2.739723646507936
mp-1235641,Li1 Nd2 O6,-2.2155422092592585
mp-26675,Li4 Sb4 P16 O48,-2.484660394272486
mp-759092,Li12 Fe12 P12 O48,-2.364573686258502
mp-754013,Li1 V4 Cu1 O12,-2.039126314629629
mp-766176,Li4 Si4 Bi4 O16,-2.522887550119047
mp-2647071,Li1 Zn1 F6,-1.7052494352083325
mp-540420,Li2 Fe4 P6 O24,-2.202600069014549
mp-1222398,Li2 Ga2 Ge4 Se12,-0.7912292119895831
mp-759776,Li24 Cu24 P24 O96,-2.124467719770408
mp-1236211,Li1 Er6 Ta2 O14,-3.634832073173912
mp-1176644,Li2 V4 P8 H4 O32,-2.395256777176189
mp-25411,Li1 Ni1 O2,-1.4832509370833329
mp-1221048,Na2 Li2 V4 O12,-2.398893993971264
mp-1030894,Li1 La1 Mg6 O8,-2.9156995305208326
mp-754605,Li2 Lu2 O4,-3.383621475
mp-768608,Li2 Mn4 S6 O24,-2.002376136483078
mp-1093699,Li1 Mg1 Hg2,0.5614969691666634
mp-801341,Li4 Mn4 O4 F8,3.1224237822471266
mp-1110898,K2 Li1 Y1 Br6,-2.0533384959166683
mp-757970,Li4 Ni4 P4 O16,-2.317776006139456
mp-1236170,Ba1 Li1 Al3 P2 H2 O14,-2.413100960005176
mp-1236363,Li1 Fe8 O12,-1.5245880639682523
mp-29754,Sr2 Li2 N2,-0.6153505727777772
mp-772969,Na4 Li2 Ni6 O12,-1.3553602988409963
mp-21013,Cs2 Li1 Fe1 C6 N6,-0.26233622860273
mp-758070,Li1 Cu2 P1 O4,-1.830337633497023
mp-1094129,Li1 O2,-0.5316275827777778
mp-778884,Li9 Fe9 B9 O27,-2.2795724776851847
mp-1282499,Li2 Co4 Ni2 O12,-1.2291416673333324
mp-776080,Li8 Fe8 F24,-2.793296691916667
mp-762019,Li1 V1 C2 O6,-2.138944627333333
mp-729135,Li4 Co4 P16 O48,-2.390781674966931
mp-1225887,Cs1 Li1 Zn1 S2,-1.329008773597701
mp-1031103,Li1 Hf1 Mg6 O7,-2.6637157417222217
mp-1096155,Li1 Ag1 Pb2,1.2366563462500022
mp-758669,Li2 V4 C8 O24,-1.9888015222807016
mp-764928,Li4 V4 P8 O28,-2.677628000010822
mp-756049,Li4 V4 F16,-3.177725360972223
mp-1235663,Li1 Ag4 Ru4 O12,-1.003308617142857
mp-780630,Li4 V4 P8 H4 O32,-2.478182666259156
mp-13139,Sr4 Li4 Ge8,-0.5307287052083334
mp-1113975,Rb2 Li1 La1 Cl6,-2.4708476143333336
mp-780479,Li3 V6 P12 H6 O48,-2.397620282842857
mp-758919,Li4 Fe4 P4 O20,-2.1623645747470235
mp-865175,Li1 Eu1 Tl2,-0.4008536704166658
mp-767165,K8 Li4 V4 S16,-1.4041556384791658
mp-1203380,Li8 B8 P16 Pb32 O88,-2.334494773449247
mp-753805,Li4 V4 P4 C4 O28,-2.3755952032251084
mp-1202845,Li2 Cu4 Si24 H162 C54,-0.1740334011551484
mp-1235450,Li1 Cu6 O1 F11,-1.7978090509649127
mp-759207,Li1 Sb1 Te3 O12,-1.5376166425490188
mp-1094130,Li1 N1 O3,0.776468837833334
mp-1246424,Li4 Cr4 N4,-0.4141495977777782
mp-1235560,Rb2 Li1 Os2 O6,-1.5625075357575753
mp-759023,Li16 Mn16 F48,-2.985136235377874
mp-5840,Li2 Sc2 O4,-3.342469784583333
mp-752560,Na4 Li4 V4 O8 F8,-2.7248772838875204
mp-1235366,Sr2 Li1 O12,-1.0031090322222211
mp-559477,Rb10 Li2 Si4 Ni2 O16,-2.319886482990196
mp-38280,Li2 Ti2 O4,-2.9772055891666653
mp-1661354,Li4 Co4 P4 O16,-2.3741026272108843
mp-1181006,Li4 V4 Te4 O20,-2.074004844375
mp-1235268,K4 Li1 Mn4 O8,-1.8189868355327925
mp-1222302,Li1 Fe1 O2,-1.8230557870833328
mp-1040044,Li1 Hf1 Mg30 O31,-2.9461099821560843
mp-777801,Li2 Fe2 F8,-2.7754394180555564
mp-753018,Li2 Fe2 P4 O14,-2.4284070586471853
mp-769464,Li4 La12 Mn4 O28,-3.203075601772031
mp-757883,Li8 Si8 Bi8 O32,-2.490823331904761
mp-1235835,Li1 Fe8 O14 F2,-1.5370811509333329
mp-26071,Li6 Mn6 P6 O24,-2.6187873510819832
mp-1040093,Li1 Hf1 Mg30 O31,-2.9350158046957677
mp-778584,Li1 Mn2 Co2 O8,-1.5975517145534917
mp-1021322,Li2 Mg12 W2,0.2482887583333326
mp-1097120,Li1 Si1 Ag2,1.5310644658333346
mp-759534,Li2 Bi4 S6 O24,-1.8342352236574064
mp-1236191,Ba2 Li1 Mn2 P4 O14,-2.717710783598558
mp-1176625,Li8 Sn8 S16 O64,-1.9563775828819436
