material_id,formula_pretty,composition,E_f,E_g
mp-1031076,LiMg6BiO8,Li1 Mg6 Bi1 O8,-2.6167678645833328,1.0029000000000003
mp-753918,LiCr2(PO4)2,Li2 Cr4 P4 O16,-2.5339913702014636,0.0
mp-1191712,LiFe6Ge5,Li2 Fe12 Ge10,-0.17783145986111157,0.0
mp-779054,LiV2(OF)3,Li3 V6 O9 F9,-2.72916564037037,0.4563999999999999
mp-757259,LiMnPO4,Li12 Mn12 P12 O48,-2.5721379081057925,3.5980999999999996
mp-1222406,LiZr2Pb,Li1 Zr2 Pb1,0.15792179916666704,0.0
mp-1097609,LiCa2Pb,Li1 Ca2 Pb1,1.1872164291666676,0.0
mp-753562,LiCo2(PO4)2,Li2 Co4 P4 O16,-2.222997813278388,0.005400000000000071
mp-1095586,LiGaH4,Li2 Ga2 H8,-0.1508103944444444,4.7496
mp-862774,LiInPt2,Li1 In1 Pt2,-0.6330304566666669,0.0
mp-867364,LiTmPd2,Li1 Tm1 Pd2,-0.7363722691666688,0.0
mp-774235,LiCr3O4,Li1 Cr3 O4,-2.0555878254166657,0.045099999999999696
mp-850005,LiMnPO4,Li24 Mn24 P24 O96,-2.569870746855792,3.1409000000000002
mp-549308,LiGeBO4,Li1 Ge1 B1 O4,-2.2899913410714268,2.7310999999999996
mp-1026820,LiMg14Nb,Li1 Mg14 Nb1,0.09436006479166714,0.0
mp-752697,LiFeP2O7,Li4 Fe4 P8 O28,-2.4490782227380947,2.746
mp-26335,LiFe(PO3)4,Li2 Fe2 P8 O24,-2.527397793161374,2.7007
mp-632864,LiNiO2,Li1 Ni1 O2,-0.5976551095833322,0.0
mp-25421,LiVPCO7,Li4 V4 P4 C4 O28,-2.3719970614069257,1.8586
mp-760260,LiVCrP2(O4F)2,Li5 V5 Cr5 P10 O40 F10,-2.7244243217079367,0.8559000000000001
mp-756774,LiMn3(FeO4)2,Li1 Mn3 Fe2 O8,-1.8457478619376022,0.057399999999999896
mp-540847,Cs2LiCr(CN)6,Cs4 Li2 Cr2 C12 N12,-0.27546698641523104,1.5612
mp-504313,LiCrPO4,Li4 Cr4 P4 O16,-2.535909227568026,2.6689999999999996
mp-1176780,LiCoS2,Li2 Co2 S4,-0.889476975572915,0.6074999999999999
mp-758092,LiCoPO4,Li4 Co4 P4 O16,-2.3117397050680273,1.9875999999999996
mp-768529,LiMnV(PO4)3,Li2 Mn2 V2 P6 O24,-2.4957330411218286,0.8234
mp-1183341,Ba3Li,Ba3 Li1,0.11264549166666682,0.0
mp-765917,LiV2OF5,Li3 V6 O3 F15,-3.0115668696296294,1.8419999999999999
mp-763246,LiCoSiO4,Li2 Co2 Si2 O8,-2.2913088111904765,1.0881999999999998
mp-1208625,SrLiVF6,Sr2 Li2 V2 F12,-3.5742166070370374,2.6226
mp-761105,LiCo2OF3,Li2 Co4 O2 F6,-2.1987839961904756,1.3910999999999998
mp-26027,LiNi(PO3)3,Li4 Ni4 P12 O36,-2.4938376517687075,4.1022
mp-1235199,K2LiMn2O4,K2 Li1 Mn2 O4,-1.767386338188379,0.0
mp-28463,LiNb3Cl8,Li4 Nb12 Cl32,-1.5215963690972234,0.8827000000000003
mp-779340,LiV4O5F7,Li2 V8 O10 F14,-2.7830974737254897,0.22950000000000004
mp-977148,LiBeH3,Li6 Be6 H18,-0.3224794727500002,4.1076999999999995
mp-40286,NaLiLa2Ti4O12,Na1 Li1 La2 Ti4 O12,-3.436267419902299,1.6749
mp-1247506,Li(ReN2)3,Li2 Re6 N12,0.07613174003333825,0.0
mp-863381,LiCoPO4,Li12 Co12 P12 O48,-2.3110445443537397,2.2736
mp-755244,LiVF4,Li2 V2 F8,-3.2264767288888883,2.1946000000000003
mp-1236003,LiBi3PbWClO8,Li1 Bi3 Pb1 W1 Cl1 O8,-1.6481835122222217,0.0
mp-756984,LiFeSiO4,Li2 Fe2 Si2 O8,-2.4743519183333325,2.4520999999999997
mp-1185307,LiAl2Cu,Li1 Al2 Cu1,-0.18658568583333368,0.0
mp-756059,LiMn4(BO3)4,Li1 Mn4 B4 O12,-2.377018611510673,0.0
mp-780147,LiMnSiO4,Li4 Mn4 Si4 O16,-2.564637220537768,0.7397999999999998
mp-6340,LiAl(SiO3)2,Li2 Al2 Si4 O12,-3.192006083833333,5.368399999999999
mp-753749,LiVSiO4,Li4 V4 Si4 O16,-2.7739436665476194,2.6306999999999996
mp-1235624,LiAl2(CuO3)2,Li1 Al2 Cu2 O6,-2.0585785034848474,0.0
mp-556641,Na2LiAlP2H2O9,Na16 Li8 Al8 P16 H16 O72,-2.5613538289928037,5.1375
mp-757902,LiCoPO4,Li4 Co4 P4 O16,-2.3609104439965987,2.6409000000000002
mp-1094124,LiPH2,Li1 P1 H2,0.0512058008035714,0.0
mp-1235627,LiLa4Ga2(FeO6)2,Li1 La4 Ga2 Fe2 O12,-2.815227458968254,1.8097000000000003
mp-542050,LiV6O13,Li2 V12 O26,-2.4125911127916666,0.6886999999999999
mp-776153,LiFeF5,Li4 Fe4 F20,-2.3655048447619054,1.2092000000000005
mp-1222338,LiTiAlO4,Li2 Ti2 Al2 O8,-3.224702720238095,2.4977
mp-1198027,LiSi2B,Li8 Si16 B8,-0.1432247421875008,1.1667999999999994
mp-1236151,LiTi4O6,Li1 Ti4 O6,-3.0229200974242416,0.0
mp-15066,LiTmSiO4,Li4 Tm4 Si4 O16,-3.437856402976191,4.5721
mp-754452,LiV6O7F5,Li1 V6 O7 F5,-2.7117014214912274,1.0366000000000004
mp-25385,Li(CuO2)2,Li2 Cu4 O8,-1.0897351190476188,0.0
mp-504670,LiCa2Ge3,Li4 Ca8 Ge12,-0.570868145138889,0.0
mp-1078799,LiNbF6,Li1 Nb1 F6,-3.256397208958333,4.7969
mp-867664,LiCoO2,Li5 Co5 O10,-1.6580040295833336,0.0
mp-770365,LiAlVO4,Li6 Al6 V6 O24,-2.7692858040476187,0.0
mp-1235208,LiLa2Co2Sb2(PbO6)2,Li1 La2 Co2 Sb2 Pb2 O12,-2.0602829725396825,0.0
mp-1095289,LiCaAs,Li4 Ca4 As4,-1.236092714722222,1.1014999999999997
mp-1038227,LiMg30AlO32,Li1 Mg30 Al1 O32,-3.0280168394270826,4.4312000000000005
mp-3368,LiNb3O8,Li4 Nb12 O32,-2.9777722256944443,2.7464
mp-765981,LiVFe(P2O7)2,Li2 V2 Fe2 P8 O28,-2.5652502139002267,1.3513
mp-8870,LiMgAsO4,Li4 Mg4 As4 O16,-2.376205936904761,3.4543999999999997
mp-757876,LiMnSi3O8,Li4 Mn4 Si12 O32,-2.8542036589434137,1.4876999999999998
mp-867258,LiZnPd2,Li1 Zn1 Pd2,-0.5876342108333321,0.0
mp-1097282,LiCdHg2,Li1 Cd1 Hg2,0.40844140708333043,0.052100000000000035
mp-26387,LiNiPO4,Li4 Ni4 P4 O16,-2.3300441025680274,3.5060000000000002
mp-769019,Li(BiO2)2,Li4 Bi8 O16,-1.6393479076190474,0.0
mp-764354,LiMnF5,Li4 Mn4 F20,-2.6077388530377683,1.652
mp-1180456,LiVO2,Li1 V1 O2,-1.3298688870833324,0.0
mp-1247356,LiIrN2,Li16 Ir16 N32,0.20893456218750117,0.0
mp-1235551,LiAl2H4Pb2(O2F3)2,Li1 Al2 H4 Pb2 O4 F6,-2.4031706307017537,0.0
mp-1112861,K2LiTaCl6,K2 Li1 Ta1 Cl6,-1.891617359516666,0.0
mp-25885,LiCuPO4,Li2 Cu2 P2 O8,-2.1792632911394554,0.0
mp-1184876,K3Li,K3 Li1,0.1133048544166666,0.0
mp-776421,LiV2OF5,Li3 V6 O3 F15,-3.0318890040740745,0.23089999999999988
mp-763454,LiMn2OF3,Li4 Mn8 O4 F12,-2.6691355070279146,1.3080000000000003
mp-752765,LiV2(CO3)4,Li1 V2 C4 O12,-1.9961653622807018,1.7715999999999998
mp-752942,LiTi2O4,Li2 Ti4 O8,-3.1540354457142854,0.0
mp-1176633,LiNiPO4F,Li8 Ni8 P8 O32 F8,-2.238764797247023,0.0
mp-1111138,K2LiCeBr6,K2 Li1 Ce1 Br6,-2.073118815666665,0.2916000000000003
mp-770714,LiAlFeO4,Li4 Al4 Fe4 O16,-2.086067443333332,0.0
mp-756366,LiMnNiO4,Li2 Mn2 Ni2 O8,-1.7040252237520528,0.19090000000000007
mp-1097176,SrLiTl2,Sr1 Li1 Tl2,1.0881873399999966,0.0
mp-1222573,LiTa6O15,Li2 Ta12 O30,-3.1755670424924243,1.1576999999999997
mp-768150,LiBi3(BrO2)2,Li2 Bi6 Br4 O8,-1.7548694733333334,2.5094000000000003
mp-1282211,LiVO2,Li4 V4 O8,-2.440753356458332,1.5650999999999997
mp-1233006,Rb2LiNb2(TeO6)2,Rb2 Li1 Nb2 Te2 O12,-2.226158259035087,0.0
mp-753973,LiSnP2O7,Li2 Sn2 P4 O14,-2.4691749122835485,0.0
mp-1222392,LiUI6,Li1 U1 I6,-1.200646936666665,0.6631999999999998
mp-1080625,Sr2LiReO6,Sr2 Li1 Re1 O6,-2.7467610930833333,1.8423999999999998
mp-849415,LiFeP2O7,Li8 Fe8 P16 O56,-2.4433399168290038,1.4159000000000002
mp-2466847,LiVF4,Li2 V2 F8,-3.153889449722223,2.444
mp-773035,LiCrPO4,Li12 Cr12 P12 O48,-2.509401789353742,0.9944999999999999
mp-1235115,Sr2Li(H4O3)2,Sr2 Li1 H8 O6,-1.6485324363725495,0.0
mp-862684,LiHf2Os,Li1 Hf2 Os1,-0.4600334291666712,0.0
mp-867148,LiHfRh2,Li1 Hf1 Rh2,-0.7704823316666669,0.0
mp-765346,LiV(SiO3)2,Li8 V8 Si16 O48,-2.971863639208334,1.9357999999999995
mp-9615,LiTiS2,Li1 Ti1 S2,-1.6766462479166657,0.0
mp-762355,LiTiP2O7,Li4 Ti4 P8 O28,-2.8232245314502165,0.15999999999999925
mp-1199163,LiH6C3BrN2,Li4 H24 C12 Br4 N8,-0.368349158333334,4.319
mp-26339,LiMnP2O7,Li4 Mn4 P8 O28,-2.5487599752772807,0.9763000000000002
mp-753086,LiCrSiO4,Li4 Cr4 Si4 O16,-2.7222106397619035,1.7818999999999994
mp-758534,LiFe(PO3)4,Li4 Fe4 P16 O48,-2.4488343153835967,2.5387000000000004
mp-8754,NaLiTe,Na4 Li4 Te4,-1.1292506987931035,2.2840000000000003
mp-1214633,Ba2LiTeO6,Ba2 Li1 Te1 O6,-2.380246240499999,0.0
mp-1029294,LiSn2N3,Li2 Sn4 N6,-0.19682326555555582,0.8393999999999995
mp-1196827,K4LiH3(SO4)4,K16 Li4 H12 S16 O64,-2.011833637181546,4.7492
mp-1183402,BaLi(B3O5)3,Ba2 Li2 B18 O30,-2.936339343397436,5.8511
mp-1223707,KNa2LiTi2MnFe(SiO3)8,K2 Na4 Li2 Ti4 Mn2 Fe2 Si16 O48,-3.02266693419849,2.1473
mp-1021285,LiMg6B,Li2 Mg12 B2,0.3333581651736104,0.0
mp-1176743,LiCuHSO5,Li2 Cu2 H2 S2 O10,-1.656607699398148,0.6832
mp-555065,LiEr(PO3)4,Li2 Er2 P8 O24,-2.924793048161374,5.9275
mp-757684,LiFe4(BO3)4,Li2 Fe8 B8 O24,-2.2303088414285708,1.5541
mp-765339,LiAgF4,Li4 Ag4 F16,-1.7849655844444545,0.0
mp-769549,LiZnCr3(SO4)6,Li1 Zn1 Cr3 S6 O24,-2.004187282809523,2.0289
mp-1246674,LiMnN,Li1 Mn1 N1,-0.23116170943075906,0.0
mp-23856,LiHO,Li2 H2 O2,-1.777478480694444,4.0057
mp-638070,LiB13C2,Li2 B26 C4,-0.164139984531249,2.7108
mp-1211056,LiMoN2,Li1 Mo1 N2,-0.6707865033333338,0.0
mp-26129,LiBiP2O7,Li4 Bi4 P8 O28,-2.5375466097835497,3.7757
mp-1222347,LiTiCrO4,Li4 Ti4 Cr4 O16,-2.85974381095238,1.8900000000000001
mp-9472,LiAg2Ge,Li1 Ag2 Ge1,-0.15855668041666604,0.0
mp-818167,LiMnPO4F,Li2 Mn2 P2 O8 F2,3.4278043789490975,0.0
mp-1195533,LiAlC16Cl12(OF6)4,Li2 Al2 C32 Cl24 O8 F48,-1.334809042902299,4.679
mp-1176621,LiMnF4,Li1 Mn1 F4,-2.919267923544061,1.3524
mp-758471,LiCoSiO4,Li4 Co4 Si4 O16,-2.309016049404762,0.8709000000000002
mp-753427,LiP2WO8,Li2 P4 W2 O16,-2.4970792060515863,2.308
mp-861932,LiZnAu2,Li1 Zn1 Au2,-0.4441580429166656,0.0
mp-584134,LiBiP2O7,Li2 Bi2 P4 O14,-2.5138039668290033,3.6507
mp-1099242,CsLiMg6O7,Cs1 Li1 Mg6 O7,-1.9734208976992325,0.0
mp-758506,LiFeSiO4,Li4 Fe4 Si4 O16,-2.524667282261904,2.6997
mp-1236294,LiCe2O3,Li1 Ce2 O3,-3.043126124305554,0.0
mp-867924,LiCdPd2,Li1 Cd1 Pd2,-0.4360407258333314,0.0
mp-752525,LiAgF2,Li4 Ag4 F8,-2.0643534991666677,1.5528
mp-863659,LiScHg2,Li1 Sc1 Hg2,-0.43869024416666846,0.0
mp-1028313,LiMg14V,Li1 Mg14 V1,0.10310107854166706,0.0
mp-28253,LiBiO2,Li4 Bi4 O8,-1.8504857420833352,2.0370000000000004
mp-673090,LiSb2P5O18,Li2 Sb4 P10 O36,-2.3209898550595236,0.039200000000000124
mp-757047,LiSn(PO3)4,Li2 Sn2 P8 O24,-2.4473292923280403,0.0
mp-1211149,LiAlH2,Li4 Al4 H8,0.10854780083333182,0.0
mp-1196966,LiB6S4(Cl3O4)2,Li2 B12 S8 Cl12 O16,-1.352757736133333,1.5093999999999999
mp-1099310,LiMg6W,Li1 Mg6 W1,0.3316092964583319,0.0
mp-757880,LiCoPO4,Li4 Co4 P4 O16,-2.3410324818537416,2.9618
mp-1196577,LiH3CN2O,Li12 H36 C12 N24 O12,-0.8731771447395834,4.0558
mp-765226,LiNiPO4,Li12 Ni12 P12 O48,-2.2829698819727873,3.4791
mp-753642,LiMn2O3F,Li4 Mn8 O12 F4,-2.2652823070279138,0.0015000000000000568
mp-583853,LiCrPO4,Li4 Cr4 P4 O16,-2.5455348961394546,2.3892999999999995
mp-1222344,LiTaGeO5,Li2 Ta2 Ge2 O10,-2.755210999770833,3.7966999999999995
mp-1298635,LiMnP3HO10,Li2 Mn2 P6 H2 O20,-2.3922215057151828,1.8498
mp-1045443,Li(VS2)2,Li2 V4 S8,-1.2190436076190474,0.0
mp-1235037,LiV6O15,Li1 V6 O15,-2.3148312875378783,0.24730000000000008
mp-973136,LiSmO3,Li1 Sm1 O3,-2.288045284166666,0.0
mp-6146,LiNbZnO4,Li4 Nb4 Zn4 O16,-2.577272453690475,2.7777
mp-531604,LiMnO2,Li20 Mn20 O40,-2.1413934500660927,1.2681999999999998
mp-1210897,LiV4O8,Li1 V4 O8,-2.4400323117948712,0.20199999999999996
mp-1235324,LiNb2Te4Cl10O,Li1 Nb2 Te4 Cl10 O1,-1.4508061031944441,0.10270000000000001
mp-770902,LiFeAsCO7,Li2 Fe2 As2 C2 O14,-1.7132068264393938,0.04520000000000002
mp-15822,LiSmGe,Li3 Sm3 Ge3,-0.6998842199999997,0.0
mp-758918,LiCuPO4,Li24 Cu24 P24 O96,-2.126117695068027,0.0
mp-11903,LiEu2IrO6,Li2 Eu4 Ir2 O12,-2.423580903833333,0.0
mp-777551,LiVF3,Li4 V4 F12,-3.0291914071666675,2.6788
mp-761236,LiMnV(P2O7)2,Li3 Mn3 V3 P12 O42,-2.5881863035636097,1.3746999999999998
mp-1176752,LiFe4(PO4)3,Li4 Fe16 P12 O48,-1.7906213469880954,2.9598000000000004
mp-756951,LiSbO3,Li2 Sb2 O6,-2.0570406821666625,2.7496
mp-7971,Ba4Li(SbO4)3,Ba4 Li1 Sb3 O12,-2.554707382166666,1.4543999999999997
mp-1176739,LiFe2F5,Li4 Fe8 F20,-2.669941556666666,3.3293999999999997
mp-604313,Li,Li4,0.2617987441666667,0.0
mp-850994,LiMn2(BO3)2,Li4 Mn8 B8 O24,-2.4254190954571566,0.0
mp-560866,LiLa(PO3)4,Li2 La2 P8 O24,-2.939583468439153,4.9957
mp-1176630,LiMnF3,Li4 Mn4 F12,-3.0177606577528735,3.6287000000000003
mp-1238817,Li(CrS2)2,Li2 Cr4 S8,-1.0926063211904744,0.0
mp-17290,LiSbWO6,Li4 Sb4 W4 O24,-2.108534555925925,2.1215
mp-772670,Na5LiFe2P2(CO7)2,Na10 Li2 Fe4 P4 C4 O28,-2.27819980651983,3.6147
mp-753696,LiV(PO4)2,Li2 V2 P4 O16,-2.48792780438492,0.8642000000000001
mp-1031101,LiMg6BiO8,Li1 Mg6 Bi1 O8,-2.5722315695833324,1.0779999999999994
mp-755347,LiCuTeO4,Li4 Cu4 Te4 O16,-1.493327440714285,0.0
mp-774579,LiTi2(PO4)3,Li4 Ti8 P12 O48,-3.0031042111904753,2.5518
mp-1096107,LiMgSn2,Li1 Mg1 Sn2,1.1801681779166675,0.49250000000000016
mp-22905,LiCl,Li1 Cl1,-2.025595019583333,6.25
mp-1026840,BaLiMg14,Ba1 Li1 Mg14,0.09161231854166685,0.0
mp-1176660,LiMnPCO7,Li4 Mn4 P4 C4 O28,-2.1849635259915656,1.1726
mp-757301,LiSn(PO3)3,Li4 Sn4 P12 O36,-2.446194698911564,3.6314
mp-1101538,LiMn(PO3)5,Li4 Mn4 P20 O60,-2.4567470079308475,0.0040000000000000036
mp-1367296,LiV4OF11,Li1 V4 O1 F11,-1.9612567140196078,0.7704
mp-1218231,SrLiY2(BO3)3,Sr3 Li3 Y6 B9 O27,-3.328541335520832,4.1234
mp-772941,LiCr2O4,Li4 Cr8 O16,-2.2523580054761916,0.7621000000000002
mp-1249661,LiMnSiO4,Li12 Mn12 Si12 O48,-2.6110096085139567,0.17069999999999963
mp-1245453,LiIr2N3,Li2 Ir4 N6,0.32414600020833956,0.0
mp-757120,LiFe(Si2O5)2,Li4 Fe4 Si16 O40,-2.8618193583333325,2.6499
mp-1238728,LiCoBP2H2O11,Li6 Co6 B6 P12 H12 O66,-1.6752726450992048,0.0008999999999999841
mp-1222363,LiLa4AlO8,Li1 La4 Al1 O8,-3.591253941666667,2.545000000000001
mp-779084,LiCr(PO3)3,Li4 Cr4 P12 O36,-2.541418513732993,3.1423000000000005
mp-1032171,LiMg6CoO8,Li1 Mg6 Co1 O8,-2.6227054802083334,0.27059999999999995
mp-14030,Na2LiY(Si2O5)3,Na8 Li4 Y4 Si24 O60,-3.1820895506436773,4.6025
mp-752708,LiVPO4,Li4 V4 P4 O16,-2.5640253382823133,2.1204
mp-31691,LiCrP2O7,Li4 Cr4 P8 O28,-2.4673372106926394,0.8635
mp-1079491,LiIn2CuSe4,Li1 In2 Cu1 Se4,-0.8024477978645752,0.9331
mp-1102318,LiCdBO3,Li2 Cd2 B2 O6,-2.3015162491666654,2.4534
mp-567097,LiCu2Ge,Li1 Cu2 Ge1,-0.1827621220833331,0.0
mp-996997,LiAgO2,Li2 Ag2 O4,-1.097687841249999,0.5004000000000001
mp-776469,LiMnP2O7,Li8 Mn8 P16 O56,-2.49534304561819,0.40670000000000006
mp-1222350,LiMgSO4F,Li2 Mg2 S2 O8 F2,-2.621316922916667,5.9657
mp-1233008,LiTa2Te4Br10O,Li1 Ta2 Te4 Br10 O1,-1.2640478595648144,0.3052
mp-756295,LiVAsCO7,Li4 V4 As4 C4 O28,-2.020046632348485,1.7254
mp-782726,LiFeP2O7,Li8 Fe8 P16 O56,-2.440283221033549,1.4647
mp-1185466,LiThPt2,Li1 Th1 Pt2,-1.0014123032291735,0.0
mp-570542,LiTm2Cl5,Li2 Tm4 Cl10,-1.9359727156597213,0.15860000000000074
mp-776068,LiVCrO4,Li3 V3 Cr3 O12,-2.3951652019047622,0.9217
mp-861055,LiMnPO4,Li4 Mn4 P4 O16,-2.5717346451296024,3.3853999999999997
mp-773049,K3LiNb6O15,K6 Li2 Nb12 O30,-2.7597423525033333,0.0
mp-705333,LiMo(PO4)2,Li4 Mo4 P8 O32,-2.4678802000099207,2.6869
mp-765521,LiVOF3,Li4 V4 O4 F12,-2.945458023472223,1.7905000000000002
mp-1096413,LiCuAg2,Li1 Cu1 Ag2,1.281917394583333,0.8126000000000002
mp-1185371,LiLu2Au,Li1 Lu2 Au1,-0.5224715435416698,0.0
